country,industry,ai_tool,year,age_group,company_size,avg_adoption_rate,total_dau,records_count
South Korea,Healthcare,Midjourney,2023,18-24,SME,36.9607692307692,66480,13
South Korea,Healthcare,Midjourney,2023,18-24,Startup,43.523,48532,10
South Korea,Healthcare,Midjourney,2023,25-34,Enterprise,57.6129411764706,90514,17
South Korea,Healthcare,Midjourney,2023,25-34,SME,58.0814285714286,19880,7
South Korea,Healthcare,Midjourney,2023,25-34,Startup,51.8877777777778,34585,9
South Korea,Healthcare,Midjourney,2023,35-44,Enterprise,49.24,72903,11
South Korea,Healthcare,Midjourney,2023,35-44,SME,55.6409090909091,68440,11
South Korea,Healthcare,Midjourney,2023,35-44,Startup,61.67,46088,10
South Korea,Healthcare,Midjourney,2023,45-54,Enterprise,54.255,40527,12
South Korea,Healthcare,Midjourney,2023,45-54,SME,52.336,44510,10
South Korea,Healthcare,Midjourney,2023,45-54,Startup,43.042,56230,10
South Korea,Healthcare,Midjourney,2023,55+,Enterprise,60.6714285714286,20067,7
South Korea,Healthcare,Midjourney,2023,55+,SME,45.4666666666667,98010,18
South Korea,Healthcare,Midjourney,2023,55+,Startup,49.9128571428571,29404,7
South Korea,Healthcare,Midjourney,2024,18-24,Enterprise,45.872380952381,120927,21
South Korea,Healthcare,Midjourney,2024,18-24,SME,43.7745454545455,122076,22
South Korea,Healthcare,Midjourney,2024,18-24,Startup,61.0427272727273,127127,22
South Korea,Healthcare,Midjourney,2024,25-34,Enterprise,54.3464285714286,157096,28
South Korea,Healthcare,Midjourney,2024,25-34,SME,45.4018518518519,110679,27
South Korea,Healthcare,Midjourney,2024,25-34,Startup,55.4368181818182,141410,22
South Korea,Healthcare,Midjourney,2024,35-44,Enterprise,55.3009523809524,99164,21
South Korea,Healthcare,Midjourney,2024,35-44,SME,60.137619047619,123308,21
South Korea,Healthcare,Midjourney,2024,35-44,Startup,52.1120689655172,162572,29
South Korea,Healthcare,Midjourney,2024,45-54,Enterprise,44.2714814814815,136965,27
South Korea,Healthcare,Midjourney,2024,45-54,SME,53.7074074074074,121576,27
South Korea,Healthcare,Midjourney,2024,45-54,Startup,41.7765,190445,40
South Korea,Healthcare,Midjourney,2024,55+,Enterprise,43.7647058823529,171424,34
South Korea,Healthcare,Midjourney,2024,55+,SME,50.984,73791,20
South Korea,Healthcare,Midjourney,2024,55+,Startup,54.4472727272727,110784,22
South Korea,Healthcare,Stable Diffusion,2023,18-24,Enterprise,37.4671428571429,38407,7
South Korea,Healthcare,Stable Diffusion,2023,18-24,SME,52.43,17830,3
South Korea,Healthcare,Stable Diffusion,2023,18-24,Startup,51.5733333333333,36846,6
South Korea,Healthcare,Stable Diffusion,2023,25-34,Enterprise,53.43625,37376,8
South Korea,Healthcare,Stable Diffusion,2023,25-34,SME,66.675,23080,4
South Korea,Healthcare,Stable Diffusion,2023,25-34,Startup,49.8,39427,6
South Korea,Healthcare,Stable Diffusion,2023,35-44,Enterprise,63.09,22745,5
South Korea,Healthcare,Stable Diffusion,2023,35-44,SME,67.9483333333333,27341,6
South Korea,Healthcare,Stable Diffusion,2023,35-44,Startup,91.44,3220,1
South Korea,Healthcare,Stable Diffusion,2023,45-54,Enterprise,39.9266666666667,18906,3
South Korea,Healthcare,Stable Diffusion,2023,45-54,SME,36.5885714285714,36469,7
South Korea,Healthcare,Stable Diffusion,2023,45-54,Startup,27.2183333333333,22189,6
South Korea,Healthcare,Stable Diffusion,2023,55+,Enterprise,45.0188888888889,38821,9
South Korea,Healthcare,Stable Diffusion,2023,55+,SME,52.13,28141,5
South Korea,Healthcare,Stable Diffusion,2023,55+,Startup,39.656,51288,10
South Korea,Healthcare,Stable Diffusion,2024,18-24,Enterprise,48.3646666666667,60589,15
South Korea,Healthcare,Stable Diffusion,2024,18-24,SME,63.7033333333333,51676,9
South Korea,Healthcare,Stable Diffusion,2024,18-24,Startup,58.6125,58388,12
South Korea,Healthcare,Stable Diffusion,2024,25-34,Enterprise,57.4233333333333,60026,12
South Korea,Healthcare,Stable Diffusion,2024,25-34,SME,37.5286666666667,90152,15
South Korea,Healthcare,Stable Diffusion,2024,25-34,Startup,50.5593333333333,74234,15
South Korea,Healthcare,Stable Diffusion,2024,35-44,Enterprise,46.4433333333333,64828,12
South Korea,Healthcare,Stable Diffusion,2024,35-44,SME,42.28,58863,13
South Korea,Healthcare,Stable Diffusion,2024,35-44,Startup,45.6178571428571,77562,14
South Korea,Healthcare,Stable Diffusion,2024,45-54,Enterprise,50.346,26903,5
South Korea,Healthcare,Stable Diffusion,2024,45-54,SME,37.833125,95517,16
South Korea,Healthcare,Stable Diffusion,2024,45-54,Startup,46.4429411764706,69000,17
South Korea,Healthcare,Stable Diffusion,2024,55+,Enterprise,42.605,65597,12
South Korea,Healthcare,Stable Diffusion,2024,55+,SME,54.2218181818182,64417,11
South Korea,Healthcare,Stable Diffusion,2024,55+,Startup,53.6146153846154,68736,13
South Korea,Manufacturing,Bard,2023,18-24,Enterprise,66.9333333333333,23836,3
South Korea,Manufacturing,Bard,2023,18-24,SME,60.5471428571429,45241,7
South Korea,Manufacturing,Bard,2023,18-24,Startup,68.49,4327,1
South Korea,Manufacturing,Bard,2023,25-34,Enterprise,34.5216666666667,33631,6
South Korea,Manufacturing,Bard,2023,25-34,SME,58.0875,47290,8
South Korea,Manufacturing,Bard,2023,25-34,Startup,45.7125,15722,4
South Korea,Manufacturing,Bard,2023,35-44,Enterprise,48.9,13541,4
South Korea,Manufacturing,Bard,2023,35-44,SME,52.11,5090,1
South Korea,Manufacturing,Bard,2023,35-44,Startup,77.34,12622,2
South Korea,Manufacturing,Bard,2023,45-54,Enterprise,22.622,33786,5
South Korea,Manufacturing,Bard,2023,45-54,SME,55.47,11857,2
South Korea,Manufacturing,Bard,2023,45-54,Startup,48.886,18338,5
South Korea,Manufacturing,Bard,2023,55+,Enterprise,97.78,8316,1
South Korea,Manufacturing,Bard,2023,55+,SME,67.17,20256,3
South Korea,Manufacturing,Bard,2024,18-24,Enterprise,50.6066666666667,50465,9
South Korea,Manufacturing,Bard,2024,18-24,SME,74.4685714285714,40393,7
South Korea,Manufacturing,Bard,2024,25-34,Enterprise,28.32875,33515,8
South Korea,Manufacturing,Bard,2024,25-34,SME,61.2866666666667,18837,3
South Korea,Manufacturing,Bard,2024,25-34,Startup,49.6745454545455,54222,11
South Korea,Manufacturing,Bard,2024,35-44,Enterprise,46.4514285714286,82384,14
South Korea,Manufacturing,Bard,2024,35-44,SME,51.3577777777778,48825,9
South Korea,Manufacturing,Bard,2024,35-44,Startup,51.2666666666667,63184,12
South Korea,Manufacturing,Bard,2024,45-54,Enterprise,48.25,43367,7
South Korea,Manufacturing,Bard,2024,45-54,SME,51.2585714285714,73786,14
South Korea,Manufacturing,Bard,2024,45-54,Startup,48.0625,31683,8
South Korea,Manufacturing,Bard,2024,55+,Enterprise,50.97,37111,7
South Korea,Manufacturing,Bard,2024,55+,SME,43.5688888888889,37781,9
South Korea,Manufacturing,Bard,2024,55+,Startup,53.3544444444444,38832,9
South Korea,Manufacturing,ChatGPT,2023,18-24,Enterprise,43.51,62203,14
South Korea,Manufacturing,ChatGPT,2023,18-24,SME,38.6542857142857,39815,7
South Korea,Manufacturing,ChatGPT,2023,18-24,Startup,56.642,71892,15
South Korea,Manufacturing,ChatGPT,2023,25-34,Enterprise,48.5781818181818,74697,11
South Korea,Manufacturing,ChatGPT,2023,25-34,SME,42.29625,83875,16
South Korea,Manufacturing,ChatGPT,2023,25-34,Startup,53.92,66729,13
South Korea,Manufacturing,ChatGPT,2023,35-44,Enterprise,56.7206666666667,78774,15
South Korea,Manufacturing,ChatGPT,2023,35-44,SME,48.5654545454545,58148,11
South Korea,Manufacturing,ChatGPT,2023,35-44,Startup,45.3226666666667,86356,15
South Korea,Manufacturing,ChatGPT,2023,45-54,Enterprise,47.2938461538461,66768,13
South Korea,Manufacturing,ChatGPT,2023,45-54,SME,72.0015789473684,71547,19
South Korea,Manufacturing,ChatGPT,2023,45-54,Startup,44.946,113207,20
South Korea,Manufacturing,ChatGPT,2023,55+,Enterprise,55.399375,87087,16
South Korea,Manufacturing,ChatGPT,2023,55+,SME,47.7361538461538,64061,13
South Korea,Manufacturing,ChatGPT,2023,55+,Startup,53.9906666666667,82295,15
South Korea,Manufacturing,ChatGPT,2024,18-24,Enterprise,43.4590625,153836,32
South Korea,Manufacturing,ChatGPT,2024,18-24,SME,49.2286111111111,176090,36
South Korea,Manufacturing,ChatGPT,2024,18-24,Startup,47.7635135135135,206098,37
South Korea,Manufacturing,ChatGPT,2024,25-34,Enterprise,50.6324137931034,142218,29
South Korea,Manufacturing,ChatGPT,2024,25-34,SME,51.1466666666667,153740,33
South Korea,Manufacturing,ChatGPT,2024,25-34,Startup,54.8344827586207,129388,29
South Korea,Manufacturing,ChatGPT,2024,35-44,Enterprise,44.2911764705882,135380,34
South Korea,Manufacturing,ChatGPT,2024,35-44,SME,47.778125,178658,32
South Korea,Manufacturing,ChatGPT,2024,35-44,Startup,50.2415384615385,191406,39
South Korea,Manufacturing,ChatGPT,2024,45-54,Enterprise,43.8135714285714,212930,42
South Korea,Manufacturing,ChatGPT,2024,45-54,SME,58.4985365853659,222270,41
South Korea,Manufacturing,ChatGPT,2024,45-54,Startup,51.4487096774194,137280,31
South Korea,Manufacturing,ChatGPT,2024,55+,Enterprise,49.5642857142857,184938,35
South Korea,Manufacturing,ChatGPT,2024,55+,SME,46.1107894736842,199303,38
South Korea,Manufacturing,ChatGPT,2024,55+,Startup,50.75525,209962,40
South Korea,Manufacturing,Claude,2023,18-24,Enterprise,72.73,6118,1
South Korea,Manufacturing,Claude,2023,18-24,Startup,41.0633333333333,10905,3
South Korea,Manufacturing,Claude,2023,25-34,Enterprise,69.68,16064,2
South Korea,Manufacturing,Claude,2023,25-34,SME,52.07,2377,1
South Korea,Manufacturing,Claude,2023,25-34,Startup,78.2775,20621,4
South Korea,Manufacturing,Claude,2023,35-44,Enterprise,62.05,10231,2
South Korea,Manufacturing,Claude,2023,35-44,SME,58.5833333333333,16652,3
South Korea,Manufacturing,Claude,2023,35-44,Startup,30.8233333333333,10211,3
South Korea,Manufacturing,Claude,2023,45-54,Startup,62.89,9579,4
South Korea,Manufacturing,Claude,2023,55+,Enterprise,55.335,16981,4
South Korea,Manufacturing,Claude,2023,55+,SME,73.71,4099,1
South Korea,Manufacturing,Claude,2023,55+,Startup,2.21,11252,2
South Korea,Manufacturing,Claude,2024,18-24,Enterprise,60.8766666666667,16243,3
South Korea,Manufacturing,Claude,2024,18-24,SME,18.82,2407,1
South Korea,Manufacturing,Claude,2024,18-24,Startup,63.4071428571429,38265,7
South Korea,Manufacturing,Claude,2024,25-34,Enterprise,49.6966666666667,9277,3
South Korea,Manufacturing,Claude,2024,25-34,SME,49.596,22028,5
South Korea,Manufacturing,Claude,2024,25-34,Startup,53.93,27543,5
South Korea,Manufacturing,Claude,2024,35-44,Enterprise,43.7016666666667,20029,6
South Korea,Manufacturing,Claude,2024,35-44,SME,61.16,23770,6
South Korea,Manufacturing,Claude,2024,35-44,Startup,40.8483333333333,20935,6
South Korea,Manufacturing,Claude,2024,45-54,Enterprise,54.2325,19930,4
South Korea,Manufacturing,Claude,2024,45-54,SME,48.6325,21553,4
South Korea,Manufacturing,Claude,2024,55+,Enterprise,25.86,25466,3
South Korea,Manufacturing,Claude,2024,55+,SME,54.69,9457,2
South Korea,Manufacturing,Claude,2024,55+,Startup,49.622,23504,5
South Korea,Manufacturing,Midjourney,2023,18-24,Enterprise,64.8366666666667,42865,6
South Korea,Manufacturing,Midjourney,2023,18-24,SME,59.1646153846154,80140,13
South Korea,Manufacturing,Midjourney,2023,18-24,Startup,58.5375,30485,8
South Korea,Manufacturing,Midjourney,2023,25-34,Enterprise,43.6980952380952,99836,21
South Korea,Manufacturing,Midjourney,2023,25-34,SME,41.24,13999,4
South Korea,Manufacturing,Midjourney,2023,25-34,Startup,50.945,67663,14
South Korea,Manufacturing,Midjourney,2023,35-44,Enterprise,50.12,47732,9
South Korea,Manufacturing,Midjourney,2023,35-44,SME,56.8838461538462,76731,13
South Korea,Manufacturing,Midjourney,2023,35-44,Startup,47.6711111111111,38667,9
South Korea,Manufacturing,Midjourney,2023,45-54,Enterprise,44.62625,42801,8
South Korea,Manufacturing,Midjourney,2023,45-54,SME,47.8545,99019,20
South Korea,Manufacturing,Midjourney,2023,45-54,Startup,47.177,53646,10
South Korea,Manufacturing,Midjourney,2023,55+,Enterprise,45.6388888888889,43143,9
South Korea,Manufacturing,Midjourney,2023,55+,SME,60.166,43365,10
South Korea,Manufacturing,Midjourney,2023,55+,Startup,54.9258333333333,64768,12
South Korea,Manufacturing,Midjourney,2024,18-24,Enterprise,48.6073333333333,80255,15
South Korea,Manufacturing,Midjourney,2024,18-24,SME,60.82,106731,24
South Korea,Manufacturing,Midjourney,2024,18-24,Startup,55.2475,139042,28
South Korea,Manufacturing,Midjourney,2024,25-34,Enterprise,46.3003125,147131,32
South Korea,Manufacturing,Midjourney,2024,25-34,SME,51.5525,119728,24
South Korea,Manufacturing,Midjourney,2024,25-34,Startup,46.2405263157895,96929,19
South Korea,Manufacturing,Midjourney,2024,35-44,Enterprise,48.8709090909091,119350,22
South Korea,Manufacturing,Midjourney,2024,35-44,SME,45.4251612903226,157256,31
South Korea,Manufacturing,Midjourney,2024,35-44,Startup,48.7728,139467,25
South Korea,Manufacturing,Midjourney,2024,45-54,Enterprise,46.8152380952381,81930,21
South Korea,Manufacturing,Midjourney,2024,45-54,SME,52.1390476190476,99858,21
South Korea,Manufacturing,Midjourney,2024,45-54,Startup,46.0404,121630,25
South Korea,Manufacturing,Midjourney,2024,55+,Enterprise,49.2695238095238,122845,21
South Korea,Manufacturing,Midjourney,2024,55+,SME,45.807037037037,153199,27
South Korea,Manufacturing,Midjourney,2024,55+,Startup,48.92,86820,23
South Korea,Manufacturing,Stable Diffusion,2023,18-24,Enterprise,71.9766666666667,11200,3
South Korea,Manufacturing,Stable Diffusion,2023,18-24,SME,42.302,28124,5
South Korea,Manufacturing,Stable Diffusion,2023,18-24,Startup,43.7333333333333,10827,3
South Korea,Manufacturing,Stable Diffusion,2023,25-34,Enterprise,51.314,29580,5
South Korea,Manufacturing,Stable Diffusion,2023,25-34,SME,48.5166666666667,10288,3
South Korea,Manufacturing,Stable Diffusion,2023,25-34,Startup,35.3485714285714,34765,7
South Korea,Manufacturing,Stable Diffusion,2023,35-44,Enterprise,52.345,22276,6
South Korea,Manufacturing,Stable Diffusion,2023,35-44,SME,59.788,31788,5
South Korea,Manufacturing,Stable Diffusion,2023,35-44,Startup,39.4828571428571,39866,7
South Korea,Manufacturing,Stable Diffusion,2023,45-54,Enterprise,43.082,30706,5
South Korea,Manufacturing,Stable Diffusion,2023,45-54,SME,66.4166666666667,38417,9
South Korea,Manufacturing,Stable Diffusion,2023,45-54,Startup,39.3685714285714,33549,7
South Korea,Manufacturing,Stable Diffusion,2023,55+,Enterprise,51.4525,27603,4
South Korea,Manufacturing,Stable Diffusion,2023,55+,SME,40.685,66821,10
South Korea,Manufacturing,Stable Diffusion,2023,55+,Startup,40.42,17439,3
South Korea,Manufacturing,Stable Diffusion,2024,18-24,Enterprise,70.024,39825,10
South Korea,Manufacturing,Stable Diffusion,2024,18-24,SME,42.035,37607,8
South Korea,Manufacturing,Stable Diffusion,2024,18-24,Startup,55.0944444444444,41191,9
South Korea,Manufacturing,Stable Diffusion,2024,25-34,Enterprise,37.7711111111111,64158,9
South Korea,Manufacturing,Stable Diffusion,2024,25-34,SME,51.0452941176471,102848,17
South Korea,Manufacturing,Stable Diffusion,2024,25-34,Startup,53.0588888888889,45524,9
South Korea,Manufacturing,Stable Diffusion,2024,35-44,Enterprise,48.9307692307692,68908,13
South Korea,Manufacturing,Stable Diffusion,2024,35-44,SME,57.5975,40950,8
South Korea,Manufacturing,Stable Diffusion,2024,35-44,Startup,51.8744444444444,40197,9
South Korea,Manufacturing,Stable Diffusion,2024,45-54,Enterprise,45.495,43488,8
South Korea,Manufacturing,Stable Diffusion,2024,45-54,SME,55.2428571428571,77028,14
South Korea,Manufacturing,Stable Diffusion,2024,45-54,Startup,44.3633333333333,59788,12
South Korea,Manufacturing,Stable Diffusion,2024,55+,Enterprise,48.6435714285714,77203,14
South Korea,Manufacturing,Stable Diffusion,2024,55+,SME,38.1541666666667,56759,12
South Korea,Manufacturing,Stable Diffusion,2024,55+,Startup,60.8038461538462,55271,13
South Korea,Retail,Bard,2023,18-24,Enterprise,0.36,1140,1
South Korea,Retail,Bard,2023,18-24,SME,48.1225,29880,4
South Korea,Retail,Bard,2023,18-24,Startup,15.21,6807,1
South Korea,Retail,Bard,2023,25-34,Enterprise,53.845,10544,2
South Korea,Retail,Bard,2023,25-34,SME,38.1433333333333,19942,3
South Korea,Retail,Bard,2023,25-34,Startup,57.02,20304,3
South Korea,Retail,Bard,2023,35-44,Enterprise,50.0816666666667,15370,6
South Korea,Retail,Bard,2023,35-44,SME,59.03,55757,7
South Korea,Retail,Bard,2023,35-44,Startup,83.81,27150,5
South Korea,Retail,Bard,2023,45-54,Enterprise,48.3633333333333,30718,6
South Korea,Retail,Bard,2023,45-54,SME,37.5775,20214,4
South Korea,Retail,Bard,2023,45-54,Startup,17.37,13754,2
South Korea,Retail,Bard,2023,55+,Enterprise,15.1666666666667,10774,3
South Korea,Retail,Bard,2023,55+,SME,22.745,29811,4
South Korea,Retail,Bard,2023,55+,Startup,20.4475,14550,4
South Korea,Retail,Bard,2024,18-24,Enterprise,54.8107692307692,55300,13
South Korea,Retail,Bard,2024,18-24,SME,17.22,27369,5
South Korea,Retail,Bard,2024,18-24,Startup,52.5325,17186,4
South Korea,Retail,Bard,2024,25-34,Enterprise,61.15,32470,5
South Korea,Retail,Bard,2024,25-34,SME,60.1525,57789,12
South Korea,Retail,Bard,2024,25-34,Startup,64.056,36123,10
South Korea,Retail,Bard,2024,35-44,Enterprise,49.21,62296,11
South Korea,Retail,Bard,2024,35-44,SME,47.47875,51784,8
South Korea,Retail,Bard,2024,35-44,Startup,57.4475,19699,4
South Korea,Retail,Bard,2024,45-54,Enterprise,58.0825,23328,4
South Korea,Retail,Bard,2024,45-54,SME,33.6288888888889,44080,9
South Korea,Retail,Bard,2024,45-54,Startup,56.91,53338,9
South Korea,Retail,Bard,2024,55+,Enterprise,59.2357142857143,30845,7
South Korea,Retail,Bard,2024,55+,SME,58.4254545454545,62497,11
South Korea,Retail,Bard,2024,55+,Startup,50.5625,60800,12
South Korea,Retail,ChatGPT,2023,18-24,Enterprise,48.3036363636364,51111,11
South Korea,Retail,ChatGPT,2023,18-24,SME,53.0509090909091,61733,11
South Korea,Retail,ChatGPT,2023,18-24,Startup,67.6233333333333,48753,9
South Korea,Retail,ChatGPT,2023,25-34,Enterprise,55.682,56015,10
South Korea,Retail,ChatGPT,2023,25-34,SME,42.5971428571429,74400,14
South Korea,Retail,ChatGPT,2023,25-34,Startup,49.8294117647059,107489,17
South Korea,Retail,ChatGPT,2023,35-44,Enterprise,56.0241176470588,80579,17
South Korea,Retail,ChatGPT,2023,35-44,SME,50.54,68254,15
South Korea,Retail,ChatGPT,2023,35-44,Startup,42.6677777777778,41599,9
South Korea,Retail,ChatGPT,2023,45-54,Enterprise,42.8206666666667,72820,15
South Korea,Retail,ChatGPT,2023,45-54,SME,51.57125,77351,16
South Korea,Retail,ChatGPT,2023,45-54,Startup,51.676875,69014,16
South Korea,Retail,ChatGPT,2023,55+,Enterprise,58.4709090909091,52972,11
South Korea,Retail,ChatGPT,2023,55+,SME,58.5864705882353,80948,17
South Korea,Retail,ChatGPT,2023,55+,Startup,59.905,39391,6
South Korea,Retail,ChatGPT,2024,18-24,Enterprise,61.57125,138108,32
South Korea,Retail,ChatGPT,2024,18-24,SME,47.76525,211297,40
South Korea,Retail,ChatGPT,2024,18-24,Startup,49.7630303030303,181087,33
South Korea,Retail,ChatGPT,2024,25-34,Enterprise,44.3408,114895,25
South Korea,Retail,ChatGPT,2024,25-34,SME,49.7186956521739,208062,46
South Korea,Retail,ChatGPT,2024,25-34,Startup,46.271,172620,30
South Korea,Retail,ChatGPT,2024,35-44,Enterprise,45.4748387096774,134468,31
South Korea,Retail,ChatGPT,2024,35-44,SME,55.1592592592593,125724,27
South Korea,Retail,ChatGPT,2024,35-44,Startup,47.9767567567568,172221,37
South Korea,Retail,ChatGPT,2024,45-54,Enterprise,64.5281481481481,145480,27
South Korea,Retail,ChatGPT,2024,45-54,SME,45.0296153846154,138284,26
South Korea,Retail,ChatGPT,2024,45-54,Startup,53.2351351351351,193549,37
South Korea,Retail,ChatGPT,2024,55+,Enterprise,52.3120512820513,213750,39
South Korea,Retail,ChatGPT,2024,55+,SME,49.6742424242424,149948,33
South Korea,Retail,ChatGPT,2024,55+,Startup,41.9796296296296,124482,27
South Korea,Retail,Claude,2023,18-24,Enterprise,87.61,6721,1
South Korea,Retail,Claude,2023,18-24,SME,58.865,7310,2
South Korea,Retail,Claude,2023,18-24,Startup,63.56,6954,2
South Korea,Retail,Claude,2023,25-34,Enterprise,63.79,6531,1
South Korea,Retail,Claude,2023,25-34,SME,54.3,5252,1
South Korea,Retail,Claude,2023,25-34,Startup,31.65,10070,2
South Korea,Retail,Claude,2023,35-44,Enterprise,86.64,6303,1
South Korea,Retail,Claude,2023,35-44,SME,66.1,7785,1
South Korea,Retail,Claude,2023,45-54,SME,25.52,3554,1
South Korea,Retail,Claude,2023,45-54,Startup,86.48,5586,2
South Korea,Retail,Claude,2023,55+,Enterprise,79.03,7338,1
South Korea,Retail,Claude,2023,55+,SME,54.03,23673,3
South Korea,Retail,Claude,2023,55+,Startup,41.915,9023,2
South Korea,Retail,Claude,2024,18-24,Enterprise,64.6533333333333,20691,3
South Korea,Retail,Claude,2024,18-24,SME,23.3566666666667,22987,6
South Korea,Retail,Claude,2024,18-24,Startup,15.9966666666667,14283,3
South Korea,Retail,Claude,2024,25-34,Enterprise,93.22,5228,1
South Korea,Retail,Claude,2024,25-34,SME,30.2033333333333,31646,6
South Korea,Retail,Claude,2024,25-34,Startup,68.2216666666667,36101,6
South Korea,Retail,Claude,2024,35-44,Enterprise,41.3633333333333,13580,3
South Korea,Retail,Claude,2024,35-44,SME,52.277,58082,10
South Korea,Retail,Claude,2024,35-44,Startup,67.87375,42327,8
South Korea,Retail,Claude,2024,45-54,Enterprise,27.668,37527,5
South Korea,Retail,Claude,2024,45-54,SME,44.595,30167,4
South Korea,Retail,Claude,2024,45-54,Startup,52.0766666666667,27058,6
South Korea,Retail,Claude,2024,55+,Enterprise,32.99,25309,5
South Korea,Retail,Claude,2024,55+,SME,60.0366666666667,13455,3
South Korea,Retail,Claude,2024,55+,Startup,67.1875,20218,4
South Korea,Retail,Midjourney,2023,18-24,Enterprise,51.8609090909091,63899,11
South Korea,Retail,Midjourney,2023,18-24,SME,55.684,26235,5
South Korea,Retail,Midjourney,2023,18-24,Startup,58.1090909090909,36938,11
South Korea,Retail,Midjourney,2023,25-34,Enterprise,37.2442857142857,23204,7
South Korea,Retail,Midjourney,2023,25-34,SME,49.25,48774,10
South Korea,Retail,Midjourney,2023,25-34,Startup,58.7566666666667,30780,9
South Korea,Retail,Midjourney,2023,35-44,Enterprise,63.7945454545455,66657,11
South Korea,Retail,Midjourney,2023,35-44,SME,52.1136363636364,75676,11
South Korea,Retail,Midjourney,2023,35-44,Startup,58.6923076923077,75019,13
South Korea,Retail,Midjourney,2023,45-54,Enterprise,57.484,49309,10
South Korea,Retail,Midjourney,2023,45-54,SME,46.601875,89869,16
South Korea,Retail,Midjourney,2023,45-54,Startup,46.06,48129,8
South Korea,Retail,Midjourney,2023,55+,Enterprise,53.2825,57531,12
South Korea,Retail,Midjourney,2023,55+,SME,50.13375,22064,8
South Korea,Retail,Midjourney,2023,55+,Startup,56.0842857142857,28422,7
South Korea,Retail,Midjourney,2024,18-24,Enterprise,47.3842857142857,126629,28
South Korea,Retail,Midjourney,2024,18-24,SME,46.5646428571429,140342,28
South Korea,Retail,Midjourney,2024,18-24,Startup,50.8788,111516,25
South Korea,Retail,Midjourney,2024,25-34,Enterprise,40.44,116001,21
South Korea,Retail,Midjourney,2024,25-34,SME,44.771,92557,20
South Korea,Retail,Midjourney,2024,25-34,Startup,44.9864705882353,78517,17
South Korea,Retail,Midjourney,2024,35-44,Enterprise,46.252,111626,20
South Korea,Retail,Midjourney,2024,35-44,SME,45.992,121714,25
South Korea,Retail,Midjourney,2024,35-44,Startup,46.9010344827586,174954,29
South Korea,Retail,Midjourney,2024,45-54,Enterprise,46.4296428571429,123079,28
South Korea,Retail,Midjourney,2024,45-54,SME,51.0168181818182,119243,22
South Korea,Retail,Midjourney,2024,45-54,Startup,53.3686363636364,115641,22
South Korea,Retail,Midjourney,2024,55+,Enterprise,49.8394736842105,80011,19
South Korea,Retail,Midjourney,2024,55+,SME,43.5489285714286,123501,28
South Korea,Retail,Midjourney,2024,55+,Startup,48.9695833333333,125859,24
South Korea,Retail,Stable Diffusion,2023,18-24,Enterprise,22.3425,14500,4
South Korea,Retail,Stable Diffusion,2023,18-24,SME,54.0591666666667,65924,12
South Korea,Retail,Stable Diffusion,2023,18-24,Startup,38.464,27072,5
South Korea,Retail,Stable Diffusion,2023,25-34,Enterprise,32.13,8378,3
South Korea,Retail,Stable Diffusion,2023,25-34,SME,50.2588888888889,38539,9
South Korea,Retail,Stable Diffusion,2023,25-34,Startup,39.9316666666667,33401,6
South Korea,Retail,Stable Diffusion,2023,35-44,Enterprise,61.635,33044,6
South Korea,Retail,Stable Diffusion,2023,35-44,SME,54.4542857142857,35833,7
South Korea,Retail,Stable Diffusion,2023,35-44,Startup,52.9042857142857,48760,7
South Korea,Retail,Stable Diffusion,2023,45-54,Enterprise,78.53,689,1
South Korea,Retail,Stable Diffusion,2023,45-54,SME,53.8322222222222,40965,9
South Korea,Retail,Stable Diffusion,2023,45-54,Startup,42.032,12186,5
South Korea,Retail,Stable Diffusion,2023,55+,Enterprise,45.0066666666667,13218,3
South Korea,Retail,Stable Diffusion,2023,55+,SME,44.3025,22503,4
South Korea,Retail,Stable Diffusion,2023,55+,Startup,41.5663636363636,64081,11
South Korea,Retail,Stable Diffusion,2024,18-24,Enterprise,55.4163636363636,49462,11
South Korea,Retail,Stable Diffusion,2024,18-24,SME,50.8066666666667,31983,9
South Korea,Retail,Stable Diffusion,2024,18-24,Startup,63.9415384615385,62400,13
South Korea,Retail,Stable Diffusion,2024,25-34,Enterprise,34.9613333333333,87681,15
South Korea,Retail,Stable Diffusion,2024,25-34,SME,46.8035714285714,63452,14
South Korea,Retail,Stable Diffusion,2024,25-34,Startup,50.201052631579,99629,19
South Korea,Retail,Stable Diffusion,2024,35-44,Enterprise,54.7407692307692,76456,13
South Korea,Retail,Stable Diffusion,2024,35-44,SME,48.2257142857143,62846,14
South Korea,Retail,Stable Diffusion,2024,35-44,Startup,40.2933333333333,54623,12
South Korea,Retail,Stable Diffusion,2024,45-54,Enterprise,44.3907692307692,57559,13
South Korea,Retail,Stable Diffusion,2024,45-54,SME,40.608125,75303,16
South Korea,Retail,Stable Diffusion,2024,45-54,Startup,72.714,76392,15
South Korea,Retail,Stable Diffusion,2024,55+,Enterprise,43.3511111111111,45955,9
South Korea,Retail,Stable Diffusion,2024,55+,SME,43.8533333333333,78764,15
South Korea,Retail,Stable Diffusion,2024,55+,Startup,44.3081818181818,63368,11
South Korea,Technology,Bard,2023,18-24,Enterprise,34.8875,18982,4
South Korea,Technology,Bard,2023,18-24,SME,54.402,29566,5
South Korea,Technology,Bard,2023,18-24,Startup,63.718,15415,5
South Korea,Technology,Bard,2023,25-34,Enterprise,21.53,1950,1
South Korea,Technology,Bard,2023,25-34,SME,79.35,8580,1
